qubit,T1,T2,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length
63,143.84156346468603,116.77977401611943,0.14990234375,0.109375,0.1904296875,2180
64,176.7791770624257,84.5233466798641,0.0126953125,0.015625,0.009765625,2180
65,103.76862013125313,25.671166851351863,0.02392578125,0.029296875,0.0185546875,2180
66,138.14164131646388,80.56027075008626,0.010986328125,0.01806640625,0.00390625,2180
67,127.37263179149599,56.69474747824071,0.04833984375,0.04541015625,0.05126953125,2180
68,106.68420287188282,12.17571673116109,0.0078125,0.013671875,0.001953125,2180
69,150.20784211208328,87.0342963866929,0.04443359375,0.03125,0.0576171875,2180
70,188.41177557998938,25.12092506939788,0.00830078125,0.013671875,0.0029296875,2180
71,163.58310341578326,191.3816629512031,0.005126953125,0.00830078125,0.001953125,2180
72,106.11018542017104,33.98813481579452,0.007080078125,0.0126953125,0.00146484375,2180
73,173.02191439318466,56.314418055794604,0.01025390625,0.015625,0.0048828125,2180
74,136.22764593086882,17.060760890888112,0.031982421875,0.0595703125,0.00439453125,2180
75,249.25291718786997,182.73592679019188,0.003662109375,0.005859375,0.00146484375,2180
76,95.72194724332887,47.689985028047424,0.015380859375,0.021484375,0.00927734375,2180
77,92.38006059523406,20.929059055570026,0.02001953125,0.02099609375,0.01904296875,2180
78,184.60673596721628,71.57755768028848,0.0068359375,0.01171875,0.001953125,2180
79,96.5179901970323,34.02518840802017,0.09033203125,0.10009765625,0.08056640625,2180
80,103.53777218110034,29.002307907836432,0.01416015625,0.02001953125,0.00830078125,2180
81,174.24040691561058,191.18781444114495,0.019775390625,0.02294921875,0.0166015625,2180
82,5.930144279275694,6.440762177221647,0.408447265625,0.7294921875,0.08740234375,2180
83,124.19584412196036,144.735821432902,0.133544921875,0.14013671875,0.126953125,2180
84,181.43747133190777,143.50456336781835,0.017578125,0.03125,0.00390625,2180
85,115.1978359995804,82.21589710785172,0.01318359375,0.01318359375,0.01318359375,2180
86,184.71930014556378,56.216199713075554,0.1923828125,0.12890625,0.255859375,2180
87,94.59503142174127,94.27098647282538,0.00439453125,0.0068359375,0.001953125,2180
88,179.68728500981166,145.17517777922916,0.019287109375,0.02099609375,0.017578125,2180
89,199.8683692740523,192.59851093376957,0.04443359375,0.0458984375,0.04296875,2180
90,49.010375433950294,79.72855816088851,0.022216796875,0.02880859375,0.015625,2180
91,138.9882665669209,140.3830633851372,0.009765625,0.017578125,0.001953125,2180
92,163.05453036793273,145.70866615127127,0.00439453125,0.0078125,0.0009765625,2180
93,225.36994948204102,203.26383061071635,0.006591796875,0.0107421875,0.00244140625,2180
94,294.7636350694812,199.8299312136355,0.0078125,0.01171875,0.00390625,2180
95,360.1790419362313,381.74910309891146,0.007568359375,0.01220703125,0.0029296875,2180
96,115.21678007442442,63.67523370899354,0.02392578125,0.03515625,0.0126953125,2180
97,179.48972131729815,48.50415176640229,0.0302734375,0.05126953125,0.00927734375,2180
98,165.64018119078102,73.03488121436912,0.007568359375,0.0078125,0.00732421875,2180
99,158.2099605679676,44.086089999463454,0.034912109375,0.03125,0.03857421875,2180
100,85.17461296717157,9.57274936503048,0.021240234375,0.02685546875,0.015625,2180
101,119.65944055600127,66.53797346520818,0.011962890625,0.0126953125,0.01123046875,2180
102,78.11275604993125,28.660100789098404,0.014892578125,0.02197265625,0.0078125,2180
103,80.33637594946386,30.16370562054883,0.018798828125,0.03076171875,0.0068359375,2180
104,115.88810845906404,132.34720301487334,0.009033203125,0.01220703125,0.005859375,2180
105,141.11173006288232,109.05675844938159,0.004638671875,0.00537109375,0.00390625,2180
106,217.57740821550507,157.28830019937058,0.03759765625,0.0263671875,0.048828125,2180
107,282.1471308790271,253.88857600244162,0.009033203125,0.01171875,0.00634765625,2180
108,83.26780152950178,75.06290937832061,0.01416015625,0.025390625,0.0029296875,2180
109,228.54760467563185,102.6010333962015,0.0048828125,0.00927734375,0.00048828125,2180
110,294.1892241769917,175.71832883154823,0.01513671875,0.02392578125,0.00634765625,2180
111,152.36277585154122,126.03080932209059,0.011474609375,0.01318359375,0.009765625,2180
112,265.3084707698832,186.200295392073,0.008056640625,0.00927734375,0.0068359375,2180
113,173.43853354934944,89.48945599617846,0.25830078125,0.48095703125,0.03564453125,2180
114,306.4915938896672,85.64125633055767,0.004150390625,0.00634765625,0.001953125,2180
115,172.7987900185265,71.90990216860446,0.016845703125,0.01611328125,0.017578125,2180
116,69.59908786807284,46.25627709407653,0.01025390625,0.01806640625,0.00244140625,2180
117,220.96480091904326,9.139047061649206,0.02001953125,0.01953125,0.0205078125,2180
118,85.73431341122351,60.51196043768573,0.012451171875,0.01513671875,0.009765625,2180
119,149.6333027861343,75.6274732378708,0.146728515625,0.291015625,0.00244140625,2180
120,220.63632599492504,75.4127623954524,0.0078125,0.0078125,0.0078125,2180
121,133.91206724699538,196.29607812661956,0.02880859375,0.02294921875,0.03466796875,2180
122,186.8125656062622,32.636573723115944,0.01220703125,0.021484375,0.0029296875,2180
123,155.37190143100568,86.59138741631901,0.008544921875,0.01708984375,0.0,2180
124,101.6767085414036,97.71222392737576,0.014404296875,0.0244140625,0.00439453125,2180
125,127.07756093050513,52.88427436675404,0.0126953125,0.0107421875,0.0146484375,2180
126,150.76284273167423,7.932159861364644,0.0087890625,0.01416015625,0.00341796875,2180
127,159.9193481837914,23.670752017030853,0.0244140625,0.0244140625,0.0244140625,2180
128,198.16456643219743,183.6287165950368,0.0068359375,0.01123046875,0.00244140625,2180
129,267.75267903630794,253.75252755470038,0.0166015625,0.017578125,0.015625,2180
130,322.9729925580698,16.288825214895343,0.492431640625,0.509765625,0.47509765625,2180
131,207.76708332782374,91.29748357649608,0.007568359375,0.0107421875,0.00439453125,2180
132,311.93745748500174,47.93405667602402,0.01318359375,0.02294921875,0.00341796875,2180
133,186.53288743963975,189.60501321773242,0.015869140625,0.02099609375,0.0107421875,2180
